"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 04, 2014","201.07","201.23","201.60","200.06","93.34M","-0.35"
"Nov 03, 2014","201.77","201.92","202.45","201.31","93.73M","0.05"
"Oct 31, 2014","201.66","201.78","201.82","200.77","146.90M","1.14"
"Oct 30, 2014","199.38","197.58","199.95","197.40","113.33M","0.64"
"Oct 29, 2014","198.11","198.55","199.12","196.80","142.56M","-0.15"
"Oct 28, 2014","198.41","196.82","198.42","196.73","106.74M","1.15"
"Oct 27, 2014","196.16","195.73","196.45","195.03","82.95M","-0.14"
"Oct 24, 2014","196.43","195.25","196.49","194.49","117.93M","0.77"
"Oct 23, 2014","194.93","194.62","196.20","194.26","154.94M","1.16"
"Oct 22, 2014","192.69","194.41","194.91","192.61","151.82M","-0.71"
"Oct 21, 2014","194.07","191.68","194.20","191.48","154.95M","1.98"
"Oct 20, 2014","190.30","188.13","190.45","188.07","130.01M","0.97"
"Oct 17, 2014","188.47","188.42","189.75","187.62","214.62M","1.18"
"Oct 16, 2014","186.27","183.06","187.58","182.89","270.39M","-0.09"
"Oct 15, 2014","186.43","185.16","187.69","181.92","380.71M","-0.68"
"Oct 14, 2014","187.70","188.42","189.82","187.04","215.85M","0.15"
"Oct 13, 2014","187.41","190.46","191.15","187.30","230.94M","-1.64"
"Oct 10, 2014","190.54","192.69","193.65","190.49","221.91M","-1.14"
"Oct 09, 2014","192.74","196.33","196.60","192.58","210.70M","-1.98"
"Oct 08, 2014","196.64","193.37","196.92","192.36","186.46M","1.75"
"Oct 07, 2014","193.26","195.28","195.72","193.22","147.91M","-1.54"
"Oct 06, 2014","196.29","197.34","197.60","195.58","104.78M","-0.12"
"Oct 03, 2014","196.52","195.68","196.94","195.08","121.57M","1.10"
"Oct 02, 2014","194.38","194.18","195.06","192.35","157.29M","0.02"
"Oct 01, 2014","194.35","196.70","196.77","193.91","177.80M","-1.36"
"Sep 30, 2014","197.02","197.69","198.30","196.61","131.30M","-0.26"
"Sep 29, 2014","197.54","196.20","197.89","196.05","95.11M","-0.18"
"Sep 26, 2014","197.90","196.70","198.39","196.42","103.55M","0.79"
"Sep 25, 2014","196.34","199.04","199.05","196.27","150.30M","-1.61"
"Sep 24, 2014","199.56","198.04","199.69","197.52","107.28M","0.78"
"Sep 23, 2014","198.01","198.43","199.26","197.95","111.39M","-0.57"
"Sep 22, 2014","199.15","200.35","200.38","198.73","125.55M","-0.77"
"Sep 19, 2014","200.70","201.52","201.90","200.29","121.65M","-0.55"
"Sep 18, 2014","201.82","201.36","201.85","201.10","94.99M","0.53"
"Sep 17, 2014","200.75","200.77","201.68","199.75","151.27M","0.13"
"Sep 16, 2014","200.48","198.61","200.84","198.50","116.20M","0.75"
"Sep 15, 2014","198.98","199.16","199.32","198.38","76.40M","-0.08"
"Sep 12, 2014","199.13","200.10","200.12","198.56","117.48M","-0.58"
"Sep 11, 2014","200.30","199.27","200.33","199.12","66.82M","0.11"
"Sep 10, 2014","200.07","199.43","200.20","198.77","67.25M","0.38"
"Sep 09, 2014","199.32","200.41","200.55","198.91","88.59M","-0.63"
"Sep 08, 2014","200.59","200.92","201.21","200.00","64.15M","-0.26"
"Sep 05, 2014","201.11","200.17","201.19","199.41","102.18M","0.45"
"Sep 04, 2014","200.21","200.84","201.58","199.66","85.24M","-0.14"
"Sep 03, 2014","200.50","201.38","201.41","200.22","57.46M","-0.05"
"Sep 02, 2014","200.61","200.97","201.00","199.86","72.43M","-0.05"
"Aug 29, 2014","200.71","200.45","200.73","199.82","65.91M","0.28"
"Aug 28, 2014","200.14","199.59","200.27","199.39","58.33M","-0.05"
"Aug 27, 2014","200.25","200.43","200.57","199.94","47.87M","-0.04"
"Aug 26, 2014","200.33","200.33","200.82","200.28","47.30M","0.06"
"Aug 25, 2014","200.20","200.14","200.59","199.15","63.86M","0.51"
"Aug 22, 2014","199.19","199.34","199.69","198.74","76.11M","-0.16"
"Aug 21, 2014","199.50","199.09","199.76","198.93","67.79M","0.29"
"Aug 20, 2014","198.92","198.12","199.16","198.08","72.76M","0.27"
"Aug 19, 2014","198.39","197.84","198.54","197.44","59.13M","0.52"
"Aug 18, 2014","197.36","196.80","197.45","196.69","75.42M","0.84"
"Aug 15, 2014","195.72","196.47","196.65","194.31","139.95M","-0.02"
"Aug 14, 2014","195.76","195.16","195.76","194.98","57.37M","0.47"
"Aug 13, 2014","194.84","194.29","195.06","193.96","69.05M","0.68"
"Aug 12, 2014","193.53","193.61","194.15","192.94","73.63M","-0.13"
"Aug 11, 2014","193.79","193.97","194.66","193.71","74.54M","0.28"
"Aug 08, 2014","193.24","191.46","193.37","190.95","117.01M","1.16"
"Aug 07, 2014","191.03","192.94","193.13","190.55","135.73M","-0.54"
"Aug 06, 2014","192.07","191.11","192.89","191.08","94.82M","0.03"
"Aug 05, 2014","192.01","193.10","193.60","191.31","152.69M","-0.97"
"Aug 04, 2014","193.89","192.87","194.30","192.05","91.34M","0.72"
"Aug 01, 2014","192.50","192.56","193.76","191.57","189.26M","-0.31"
"Jul 31, 2014","193.09","195.61","195.78","192.97","183.48M","-1.97"
"Jul 30, 2014","196.98","197.65","197.91","196.16","104.22M","0.02"
"Jul 29, 2014","196.95","198.17","198.45","196.92","80.47M","-0.43"
"Jul 28, 2014","197.80","197.76","198.09","196.62","69.26M","0.04"
"Jul 25, 2014","197.72","198.09","198.26","197.33","76.84M","-0.47"
"Jul 24, 2014","198.65","198.83","199.06","198.45","56.89M","0.01"
"Jul 23, 2014","198.64","198.50","198.85","198.10","65.61M","0.22"
"Jul 22, 2014","198.20","198.01","198.56","197.87","67.68M","0.44"
"Jul 21, 2014","197.34","197.09","197.50","196.43","67.59M","-0.19"
"Jul 18, 2014","197.71","196.35","197.91","196.24","124.33M","1.02"
"Jul 17, 2014","195.71","197.35","198.10","195.43","145.40M","-1.14"
"Jul 16, 2014","197.96","198.11","198.26","197.42","80.07M","0.37"
"Jul 15, 2014","197.23","197.72","198.10","196.36","111.35M","-0.19"
"Jul 14, 2014","197.60","197.61","197.86","197.44","58.66M","0.50"
"Jul 11, 2014","196.61","196.22","196.75","195.78","64.24M","0.14"
"Jul 10, 2014","196.34","195.22","196.86","195.06","99.04M","-0.40"
"Jul 09, 2014","197.12","196.73","197.29","196.31","72.99M","0.45"
"Jul 08, 2014","196.24","197.15","197.22","195.76","108.14M","-0.64"
"Jul 07, 2014","197.51","197.82","197.98","197.22","61.70M","-0.35"
"Jul 03, 2014","198.20","197.79","198.29","197.64","52.94M","0.49"
"Jul 02, 2014","197.23","197.05","197.48","196.96","52.47M","0.10"
"Jul 01, 2014","197.03","196.20","197.63","196.13","90.47M","0.67"
"Jun 30, 2014","195.72","195.70","196.16","195.53","70.50M","-0.05"
"Jun 27, 2014","195.82","194.98","195.88","194.88","71.45M","0.19"
"Jun 26, 2014","195.44","195.61","195.63","194.13","84.31M","-0.07"
"Jun 25, 2014","195.58","194.29","195.78","194.25","82.78M","0.45"
"Jun 24, 2014","194.70","195.53","196.50","194.48","96.24M","-0.60"
"Jun 23, 2014","195.88","195.99","196.05","195.52","70.61M","-0.03"
"Jun 20, 2014","195.94","196.03","196.10","195.70","100.59M","-0.27"
"Jun 19, 2014","196.48","196.43","196.60","195.80","85.93M","0.12"
"Jun 18, 2014","196.25","194.83","196.37","194.40","105.27M","0.73"
"Jun 17, 2014","194.83","194.02","194.97","193.81","84.83M","0.28"
"Jun 16, 2014","194.29","193.89","194.70","193.66","87.42M","0.08"
"Jun 13, 2014","194.13","193.92","194.32","193.30","82.02M","0.30"
"Jun 12, 2014","193.54","194.69","194.80","193.11","106.35M","-0.71"
"Jun 11, 2014","194.92","194.90","195.12","194.48","68.77M","-0.35"
"Jun 10, 2014","195.60","195.34","195.64","194.92","57.13M","0.01"
"Jun 09, 2014","195.58","195.35","196.05","195.17","65.12M","0.10"
"Jun 06, 2014","195.38","194.87","195.43","194.78","78.70M","0.48"
"Jun 05, 2014","194.45","193.41","194.65","192.70","92.10M","0.65"
"Jun 04, 2014","193.19","192.47","193.30","192.26","55.53M","0.20"
"Jun 03, 2014","192.80","192.43","192.90","192.25","65.05M","-0.05"
"Jun 02, 2014","192.90","192.95","192.99","191.97","64.66M","0.11"
"May 30, 2014","192.68","192.19","192.80","192.03","76.32M","0.16"
"May 29, 2014","192.37","191.82","192.40","191.33","64.38M","0.52"
"May 28, 2014","191.38","191.52","191.82","191.06","66.72M","-0.07"
"May 27, 2014","191.52","191.06","191.58","190.95","72.01M","0.61"
"May 23, 2014","190.35","189.76","190.48","189.59","60.16M","0.40"
"May 22, 2014","189.59","189.18","189.98","188.86","61.55M","0.24"
"May 21, 2014","189.13","188.09","189.22","188.06","89.09M","0.84"
"May 20, 2014","187.55","188.65","188.67","187.07","111.64M","-0.63"
"May 19, 2014","188.74","187.69","188.89","187.52","63.84M","0.37"
"May 16, 2014","188.05","187.51","188.13","186.72","97.46M","0.35"
"May 15, 2014","187.40","188.68","188.72","186.48","154.96M","-0.88"
"May 14, 2014","189.06","189.79","189.88","188.79","72.37M","-0.47"
"May 13, 2014","189.96","190.04","190.42","189.77","66.45M","0.09"
"May 12, 2014","189.78","188.80","189.88","188.00","86.94M","0.97"
"May 09, 2014","187.96","187.71","188.04","186.83","83.68M","0.15"
"May 08, 2014","187.68","187.71","189.05","187.08","93.62M","-0.11"
"May 07, 2014","187.88","187.41","187.97","186.01","106.50M","0.59"
"May 06, 2014","186.78","188.00","188.13","186.74","85.45M","-0.87"
"May 05, 2014","188.42","187.14","188.55","186.62","75.88M","0.19"
"May 02, 2014","188.06","188.31","189.14","187.78","98.12M","-0.14"
"May 01, 2014","188.32","188.22","188.84","187.73","93.02M","0.01"
"Apr 30, 2014","188.31","187.44","188.50","187.18","101.51M","0.30"
"Apr 29, 2014","187.75","187.48","188.04","187.08","84.10M","0.47"
"Apr 28, 2014","186.88","187.05","187.69","184.96","135.12M","0.32"
"Apr 25, 2014","186.29","187.22","187.33","185.87","100.38M","-0.82"
"Apr 24, 2014","187.83","188.37","188.39","186.93","88.17M","0.20"
"Apr 23, 2014","187.45","187.82","187.92","187.30","73.87M","-0.23"
"Apr 22, 2014","187.89","187.23","188.40","187.13","85.79M","0.45"
"Apr 21, 2014","187.04","186.44","187.10","186.21","68.33M","0.35"
"Apr 17, 2014","186.39","185.88","186.91","185.56","105.25M","0.15"
"Apr 16, 2014","186.12","185.47","186.14","184.65","105.20M","1.04"
"Apr 15, 2014","184.20","183.32","184.33","181.51","157.09M","0.69"
"Apr 14, 2014","182.94","182.93","183.37","181.44","132.38M","0.79"
"Apr 11, 2014","181.51","182.14","183.42","181.31","167.25M","-0.90"
"Apr 10, 2014","183.16","187.08","187.17","182.93","172.96M","-2.10"
"Apr 09, 2014","187.09","185.60","187.15","185.06","100.25M","1.08"
"Apr 08, 2014","185.10","184.26","185.40","183.59","112.66M","0.41"
"Apr 07, 2014","184.34","185.95","186.26","183.96","140.80M","-1.11"
"Apr 04, 2014","186.40","189.66","189.70","186.10","169.38M","-1.18"
"Apr 03, 2014","188.63","189.17","189.22","188.05","77.44M","-0.13"
"Apr 02, 2014","188.88","188.49","189.13","188.14","78.77M","0.33"
"Apr 01, 2014","188.25","187.62","188.36","187.00","89.19M","0.66"
"Mar 31, 2014","187.01","186.67","187.30","185.52","99.74M","0.82"
"Mar 28, 2014","185.49","185.10","186.42","185.00","101.64M","0.49"
"Mar 27, 2014","184.58","184.75","185.34","183.90","142.38M","-0.21"
"Mar 26, 2014","184.97","187.04","187.34","184.92","119.84M","-0.72"
"Mar 25, 2014","186.31","186.37","186.94","185.27","103.85M","0.47"
"Mar 24, 2014","185.43","186.84","187.07","184.62","121.41M","-0.41"
"Mar 21, 2014","186.20","187.71","189.02","186.03","163.13M","-0.83"
"Mar 20, 2014","187.75","186.25","187.89","185.92","117.24M","0.58"
"Mar 19, 2014","186.66","187.68","187.94","185.47","176.27M","-0.53"
"Mar 18, 2014","187.66","186.71","187.91","186.51","101.80M","0.71"
"Mar 17, 2014","186.33","185.59","186.77","185.51","98.36M","0.90"
"Mar 14, 2014","184.66","184.85","185.80","184.44","153.92M","-0.28"
"Mar 13, 2014","185.18","187.84","187.99","184.66","155.01M","-1.12"
"Mar 12, 2014","187.28","186.32","187.35","185.90","104.82M","0.03"
"Mar 11, 2014","187.23","188.44","188.71","186.80","99.01M","-0.49"
"Mar 10, 2014","188.16","187.97","188.23","187.08","74.94M","-0.05"
"Mar 07, 2014","188.26","188.96","188.96","187.43","114.51M","0.04"
"Mar 06, 2014","188.18","188.21","188.61","187.78","82.52M","0.23"
"Mar 05, 2014","187.75","187.74","188.07","187.45","88.38M","0.09"
"Mar 04, 2014","187.58","186.79","187.98","186.75","167.55M","1.41"
"Mar 03, 2014","184.98","184.65","185.45","183.75","167.75M","-0.70"
"Feb 28, 2014","186.29","185.79","187.15","185.05","150.84M","0.25"
"Feb 27, 2014","185.82","184.58","185.87","184.37","93.88M","0.52"
"Feb 26, 2014","184.85","185.11","185.60","184.33","98.68M","0.01"
"Feb 25, 2014","184.84","185.06","185.59","184.23","117.08M","-0.04"
"Feb 24, 2014","184.91","184.28","186.15","184.20","114.06M","0.55"
"Feb 21, 2014","183.89","184.45","184.89","183.80","118.12M","-0.11"
"Feb 20, 2014","184.10","183.27","184.52","182.60","105.00M","0.59"
"Feb 19, 2014","183.02","183.76","184.95","182.87","126.52M","-0.66"
"Feb 18, 2014","184.24","184.18","184.49","183.65","80.46M","0.12"
"Feb 14, 2014","184.02","182.84","184.36","182.67","96.50M","0.55"
"Feb 13, 2014","183.01","180.84","183.20","180.83","100.54M","0.52"
"Feb 12, 2014","182.07","182.25","182.83","181.71","94.72M","0.05"
"Feb 11, 2014","181.98","180.16","182.44","180.04","117.81M","1.09"
"Feb 10, 2014","180.01","179.70","180.07","179.21","92.22M","0.18"
"Feb 07, 2014","179.68","178.31","179.87","177.73","170.79M","1.24"
"Feb 06, 2014","177.48","175.58","177.48","175.22","132.88M","1.32"
"Feb 05, 2014","175.17","174.78","175.56","173.71","164.23M","-0.12"
"Feb 04, 2014","175.38","174.95","175.84","174.11","165.01M","0.69"
"Feb 03, 2014","174.17","177.97","178.37","173.83","254.84M","-2.25"
"Jan 31, 2014","178.18","177.01","179.29","176.92","194.68M","-0.59"
"Jan 30, 2014","179.23","178.83","179.81","178.26","118.94M","1.06"
"Jan 29, 2014","177.35","177.58","178.55","176.88","216.60M","-0.96"
"Jan 28, 2014","179.07","178.14","179.30","178.12","110.46M","0.60"
"Jan 27, 2014","178.01","179.06","179.52","177.12","180.84M","-0.49"
"Jan 24, 2014","178.89","181.60","181.66","178.83","208.68M","-2.13"
"Jan 23, 2014","182.79","183.37","183.40","181.82","132.50M","-0.82"
"Jan 22, 2014","184.30","184.49","184.57","183.91","61.27M","0.07"
"Jan 21, 2014","184.18","184.70","184.77","183.05","88.62M","0.30"
"Jan 17, 2014","183.63","184.10","184.45","183.32","107.85M","-0.43"
"Jan 16, 2014","184.42","184.28","184.66","183.83","72.29M","-0.13"
"Jan 15, 2014","184.66","184.10","184.94","183.71","98.53M","0.54"
"Jan 14, 2014","183.67","182.29","183.77","181.95","105.02M","1.09"
"Jan 13, 2014","181.69","183.67","184.18","181.34","149.89M","-1.33"
"Jan 10, 2014","184.14","183.95","184.22","183.01","102.03M","0.27"
"Jan 09, 2014","183.64","184.11","184.13","182.79","90.68M","0.07"
"Jan 08, 2014","183.52","183.45","183.83","182.89","96.58M","0.02"
"Jan 07, 2014","183.48","183.09","183.79","182.95","86.14M","0.61"
"Jan 06, 2014","182.36","183.49","183.56","182.08","108.03M","-0.28"
"Jan 03, 2014","182.88","183.23","183.60","182.63","81.39M","-0.02"
"Jan 02, 2014","182.92","183.98","184.07","182.48","119.64M","-0.96"
"Dec 31, 2013","184.69","184.07","184.69","183.93","86.25M","0.47"
"Dec 30, 2013","183.82","183.87","184.02","183.58","56.86M","-0.01"
"Dec 27, 2013","183.84","184.10","184.18","183.66","61.81M","-0.01"
"Dec 26, 2013","183.85","183.34","183.96","183.32","63.37M","0.50"
"Dec 24, 2013","182.93","182.54","183.01","182.53","45.37M","0.22"
"Dec 23, 2013","182.53","182.45","182.64","182.06","85.60M","0.53"
"Dec 20, 2013","181.56","180.69","181.99","180.57","197.09M","0.04"
"Dec 19, 2013","181.49","181.18","181.70","180.71","136.30M","-0.12"
"Dec 18, 2013","181.70","178.92","181.73","177.32","234.91M","1.71"
"Dec 17, 2013","178.65","179.38","179.41","178.25","89.89M","-0.32"
"Dec 16, 2013","179.22","178.95","179.81","178.90","96.19M","0.62"
"Dec 13, 2013","178.11","178.50","178.66","177.77","107.81M","-0.01"
"Dec 12, 2013","178.13","178.64","178.86","177.76","115.56M","-0.33"
"Dec 11, 2013","178.72","180.82","180.85","178.50","130.59M","-1.12"
"Dec 10, 2013","180.75","180.98","181.36","180.63","80.98M","-0.36"
"Dec 09, 2013","181.40","181.47","181.67","181.16","70.12M","0.25"
"Dec 06, 2013","180.94","180.67","181.11","180.15","127.73M","1.12"
"Dec 05, 2013","178.94","179.41","179.74","178.77","106.93M","-0.44"
"Dec 04, 2013","179.73","179.10","180.48","178.35","123.03M","-0.01"
"Dec 03, 2013","179.75","179.94","180.39","179.17","116.56M","-0.43"
"Dec 02, 2013","180.53","181.09","181.43","180.25","99.73M","-0.26"
"Nov 29, 2013","181.00","181.32","181.75","180.80","55.87M","-0.07"
"Nov 27, 2013","181.12","180.87","181.24","180.65","58.80M","0.24"
"Nov 26, 2013","180.68","180.72","181.22","180.41","86.99M","0.03"
"Nov 25, 2013","180.63","181.13","181.17","180.37","79.49M","-0.10"
"Nov 22, 2013","180.81","179.98","180.83","179.77","81.30M","0.50"
"Nov 21, 2013","179.91","178.97","180.05","178.86","92.84M","0.81"
"Nov 20, 2013","178.47","179.39","179.93","177.98","124.91M","-0.31"
"Nov 19, 2013","179.03","179.33","179.87","178.72","93.89M","-0.22"
"Nov 18, 2013","179.42","180.35","180.50","179.02","104.80M","-0.35"
"Nov 15, 2013","180.05","179.56","180.12","179.33","102.82M","0.44"
"Nov 14, 2013","179.27","178.54","179.42","178.25","103.44M","0.50"
"Nov 13, 2013","178.38","176.09","178.43","176.09","103.84M","0.80"
"Nov 12, 2013","176.96","176.94","177.36","176.37","83.99M","-0.20"
"Nov 11, 2013","177.32","177.12","177.53","176.91","62.61M","0.02"
"Nov 08, 2013","177.29","174.87","177.31","174.85","136.71M","1.35"
"Nov 07, 2013","174.93","177.50","177.64","174.76","157.00M","-1.26"
"Nov 06, 2013","177.17","177.03","177.50","176.54","87.35M","0.51"
"Nov 05, 2013","176.27","176.14","176.75","175.57","85.82M","-0.32"
"Nov 04, 2013","176.83","176.69","176.90","175.98","85.68M","0.35"
"Nov 01, 2013","176.21","176.02","176.61","175.22","142.81M","0.24"
"Oct 31, 2013","175.79","176.15","176.89","175.53","133.80M","-0.28"
"Oct 30, 2013","176.29","177.38","177.51","175.66","140.00M","-0.50"
"Oct 29, 2013","177.17","176.63","177.24","176.38","87.40M","0.53"
"Oct 28, 2013","176.23","175.89","176.47","175.70","84.98M","0.16"
"Oct 25, 2013","175.95","175.51","176.00","175.17","93.63M","0.46"
"Oct 24, 2013","175.15","174.92","175.37","174.51","70.35M","0.33"
"Oct 23, 2013","174.57","174.81","174.89","173.96","105.48M","-0.48"
"Oct 22, 2013","175.41","174.91","175.93","174.43","126.66M","0.58"
"Oct 21, 2013","174.40","174.45","174.75","174.01","104.10M","0.01"
"Oct 18, 2013","174.39","173.86","174.51","173.51","138.32M","0.68"
"Oct 17, 2013","173.22","171.37","173.32","171.34","129.39M","0.67"
"Oct 16, 2013","172.07","170.72","172.16","170.63","161.68M","1.40"
"Oct 15, 2013","169.70","170.51","171.15","169.47","155.48M","-0.73"
"Oct 14, 2013","170.94","169.21","171.08","169.08","112.11M","0.40"
"Oct 11, 2013","170.26","168.91","170.32","168.77","105.04M","0.64"
"Oct 10, 2013","169.17","167.29","169.26","167.23","195.95M","2.16"
"Oct 09, 2013","165.60","165.80","166.20","164.53","168.97M","0.07"
"Oct 08, 2013","165.48","167.40","167.62","165.36","178.01M","-1.16"
"Oct 07, 2013","167.43","167.42","168.45","167.25","96.30M","-0.86"
"Oct 04, 2013","168.89","167.75","169.06","167.53","96.88M","0.76"
"Oct 03, 2013","167.62","168.79","168.94","166.84","176.70M","-0.92"
"Oct 02, 2013","169.18","168.35","169.34","167.83","113.35M","-0.09"
"Oct 01, 2013","169.34","168.14","169.50","167.97","127.16M","0.79"
